Value,area,type,country,percent,id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
93476,0.649018347,dam,TURKEY,3.774506015,2,,,,,,,,,,,,,,,,,,,,,,0.002310188,0.020021625,0.320346,0.318805875,0.561375563,0.6098895,0.609119438,0.606039188,0.632991375,0.686125688
277653,0.645524681,dam,IRAN,13.71863689,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.08932725
96591,0.64467603,dam,TURKEY,0.057718204,2,,,,,,,,,0.63145125,0.645312375,0.640692,0.645312375,0.645312375,0.63761175,0.639921938,0.645312375,0.644542313,0.645312375,0.645312375,0.645312375,0.645312375,0.645312375,0.643002188,0.645312375,0.644542313,0.635301563,0.629141063,0.63145125,0.648392625,0.660713625,0.665334
93399,0.0562822,artificial,TURKEY,1.44382876,1,0.053134313,0.054674438,0.054674438,0.054674438,0.054674438,0.054674438,0.054674438,0.054674438,0.04620375,0.002310188,,0.013861125,0.0431235,0.053134313,0.050824125,0.026182125,0.020021625,0.047743875,0.016171313,0.050054063,0.040813313,0.049284,0.004620375,0.050054063,0.05236425,0.060064875,0.062375063,0.063915188,0.060834938,0.065455313,0.065455313
246123,0.643310487,dam,IRAN,3.171980342,2,,,,,,,,,,,,,,,,,,,,0.007700625,0.39735225,0.365009625,0.3265065,0.39735225,0.499770563,0.261051188,0.327276563,0.463577625,0.328816688,0.494380125,0.453566813
103429,0.632338583,dam,TURKEY,-1.257814365,2,,,,,,,,,,,0.821656688,0.44663625,0.740800125,0.655323188,0.522102375,0.572156438,0.642232125,0.601418813,0.58832775,0.833977688,0.827047125,0.839368125,0.833977688,0.777763125,0.571386375,0.713077875,0.709227563,0.561375563,0.339597563,0.429694875,0.35422875
105912,0.622080803,dam,TURKEY,2.428319871,2,0.046973813,,,,,,,,0.654553125,0.6591735,0.503620875,0.537503625,0.50824125,0.531343125,0.669184313,0.659943563,0.636841688,0.66225375,0.638381813,0.61605,0.624520688,0.661483688,0.647622563,0.677655,0.611429625,0.715388063,0.787003875,0.790854188,0.743880375,0.787773938,0.75466125
89510,0.056253698,artificial,IRAN,12.32019099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007700625,0.014631188
86738,0.055997401,artificial,TURKEY,-0.028324556,1,,,,,,,,,,,0.025412063,0.016941375,0.031572563,0.031572563,0.0308025,0.017711438,0.026182125,0.0061605,0.024642,0.016941375,0.026182125,0.022331813,0.026952188,0.026952188,0.026182125,0.038503125,0.040813313,,0.016941375,0.012321,0.02156175
105319,0.055997387,artificial,TURKEY,10.17630063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,,0.003850313,0.005390438,0.02772225
159613,0.055717822,artificial,AZERBAIJAN,0.324593508,1,,,,0.004620375,0.004620375,0.004620375,0.004620375,0.004620375,0.000770063,0.016171313,0.002310188,,0.016941375,0.033112688,0.035422875,0.023871938,0.029262375,0.020791688,0.006930563,0.020021625,0.035422875,0.020021625,0.017711438,0.000770063,0.00308025,0.005390438,0.011550938,0.026182125,0.012321,0.020791688,0.007700625
92028,0.620594621,dam,TURKEY,-0.615143942,2,0.284923125,0.284923125,0.284923125,0.284923125,0.284923125,0.284923125,0.284923125,0.284923125,0.341137688,0.00308025,,0.330356813,0.3265065,0.318035813,0.271062,0.210997125,0.34190775,0.34190775,,0.090867375,0.026182125,0.053904375,0.197136,0.282612938,,0.253350563,,0.05236425,,0.227168438,0.276452438
78497,0.6163252,dam,IRAN,1.82763818,2,,,,,0.002310188,0.127060313,0.127060313,0.127060313,0.127060313,0.012321,0.08932725,,,0.210227063,0.54520425,0.538273688,0.490529813,0.54520425,0.271832063,0.164023313,0.371170125,0.530573063,0.39119175,0.066225375,,,0.081626625,0.49592025,0.277992563,0.488219625,0.482059125
90614,0.61163944,dam,TURKEY,5.17966798,2,0.01540125,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.010010813,0.030032438,0.005390438,0.001540125,0.008470688,0.077776313,0.010010813,0.036963,0.001540125,0.003850313,0.003850313,0.000770063,0.003850313,,0.629141063,0.645312375,0.648392625,0.700756875,0.732329438,0.723088688,0.732329438,0.724628813,0.735409688
79535,0.607636452,dam,SYRIAN ARAB REPUBLIC,-0.439921554,2,0.281842875,0.310335188,0.310335188,0.310335188,0.310335188,0.310335188,0.310335188,0.310335188,0.313415438,0.244109813,0.217157625,0.311875313,0.3141855,0.30494475,0.3141855,0.311875313,0.296474063,0.244879875,0.187125188,0.288773438,0.208686938,0.244879875,0.2895435,0.3018645,0.107038688,0.230248688,0.130910625,0.149392125,0.31726575,0.297244125,0.277992563
278298,0.606908858,dam,IRAN,1.498394718,2,,,,,,,,,0.013861125,0.3018645,0.519022125,0.334207125,0.582937313,0.57600675,0.244879875,0.371170125,0.31726575,0.170953875,0.442785938,0.172494,0.11396925,0.114739313,0.572156438,0.582937313,0.567536063,0.531343125,0.416603813,0.334207125,0.460497375,0.538273688,0.5606055
85034,0.60381943,dam,TURKEY,6.681513121,2,,,,,,,,,,,,,,,,,,,,,0.00924075,0.452026688,0.673034625,0.652242938,0.420454125,0.672264563,0.6591735,0.667644188,0.682275375,0.700756875,0.638381813
93813,0.603158832,dam,TURKEY,2.204626858,2,0.15709275,0.244879875,0.244879875,0.244879875,0.244879875,0.244879875,0.244879875,0.244879875,0.253350563,0.22485825,0.161713125,0.210997125,0.230248688,0.239489438,0.199446188,0.256430813,0.201756375,0.2279385,0.2525805,0.234099,0.2279385,0.318805875,0.253350563,0.223318125,0.269521875,0.509011313,0.535193438,0.521332313,0.492069938,0.618360188,0.632221313
85946,0.055552334,artificial,IRAN,-0.296121706,1,,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,0.006930563,,0.006930563,,0.0061605,0.005390438,0.004620375,,,,,,,0.006930563,0.005390438,0.000770063,,0.002310188,,,,
296081,0.055520128,artificial,GEORGIA,-0.422279924,1,,,,,,,,,0.031572563,,0.0184815,0.010780875,0.0308025,0.028492313,0.019251563,0.001540125,,,,0.0308025,,0.028492313,0.00924075,0.035422875,0.020791688,0.014631188,0.011550938,,,0.016941375,0.0184815
152779,0.601623416,dam,TURKEY,-0.798229709,2,,0.527492813,0.527492813,0.527492813,0.527492813,0.527492813,0.527492813,0.527492813,0.502850813,0.528262875,0.4990005,0.512091563,0.55752525,0.537503625,0.554445,0.542894063,0.465887813,0.534423375,0.488219625,0.547514438,0.530573063,0.541353938,0.54520425,0.531343125,0.347298188,0.447406313,0.439705688,0.319575938,0.40967325,0.45895725,0.454336875
71140,0.601065576,dam,IRAN,0.243186021,2,,0.086247,0.343447875,0.343447875,0.341137688,0.343447875,0.343447875,0.343447875,0.1170495,0.338057438,0.184815,0.343447875,0.343447875,0.343447875,0.291853688,0.331896938,0.343447875,0.301094438,0.260281125,0.34190775,0.200986313,0.343447875,0.302634563,0.3388275,0.339597563,0.307254938,0.298014188,0.2895435,0.264131438,0.321116063,0.325736438
159448,0.055485442,artificial,AZERBAIJAN,0.756558996,1,,0.026952188,0.023101875,0.026952188,0.026952188,0.026952188,0.026952188,0.026952188,0.023871938,0.026182125,0.023101875,0.005390438,0.014631188,0.0061605,0.00308025,0.005390438,0.013091063,0.008470688,0.023101875,0.014631188,0.013861125,0.010780875,0.01540125,0.026952188,0.026952188,0.039273188,0.039273188,0.031572563,0.040813313,0.034652813,0.020021625
85118,0.600874066,dam,TURKEY,0.712841953,2,,,,,,,,,0.05852475,0.207916875,0.388881563,0.234099,0.619900313,0.596028375,0.542124,0.46511775,0.34190775,0.261051188,0.08316675,0.0800865,0.262591313,0.070075688,0.61913025,0.619900313,0.330356813,0.580627125,0.318805875,0.106268625,0.167103563,0.610659563,0.543664125
91191,0.055409338,artificial,TURKEY,1.23590282,1,,,,,,,,,,,,,,,,,0.039273188,0.032342625,0.044663625,0.042353438,0.02772225,0.041583375,0.043893563,0.045433688,0.035422875,0.042353438,0.04004325,0.0431235,0.044663625,0.04620375,0.050054063
285029,0.598632634,dam,AZERBAIJAN,0.696303336,2,,0.659943563,0.687665813,0.68689575,0.68689575,0.68689575,0.68689575,0.68689575,0.6714945,0.550594688,0.447406313,0.679195125,0.687665813,0.687665813,0.687665813,0.687665813,0.6468525,0.687665813,0.64993275,0.665334,0.687665813,0.687665813,0.68689575,0.673034625,0.636071625,0.738489938,0.80394525,0.80394525,0.79778475,0.812415938,0.622980563
95592,0.585903227,dam,TURKEY,0.32831947,2,,,,,,,,,0.565225875,0.562145625,0.593718188,0.368859938,0.592178063,0.593718188,0.592948125,0.592178063,0.593718188,0.587557688,0.575236688,0.593718188,0.587557688,0.592178063,0.593718188,0.584477438,0.549824625,0.59448825,0.591408,0.589867875,0.591408,0.59448825,0.574466625
103056,0.055286504,artificial,AZERBAIJAN,0.838650743,1,,,,,,,,,0.0184815,,,0.003850313,0.051594188,0.053904375,0.050824125,0.050824125,0.049284,0.053134313,0.03388275,,,,0.05236425,0.053904375,0.050824125,0.047743875,0.051594188,0.010780875,0.0308025,0.05852475,0.045433688
87349,0.055194516,artificial,TURKEY,10.48377643,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.010780875,0.022331813,0.030032438,0.03388275,0.034652813,0.0431235
153784,0.581026077,dam,TURKEY,5.121766778,2,,,,,,,,,0.010010813,,,,,,,,,,0.00308025,0.616820063,0.858619688,0.864010125,0.86247,0.850149,0.378100688,0.535193438,0.837057938,0.743110313,0.622980563,0.772372688,0.626060813
91304,0.575660288,dam,TURKEY,8.295143087,2,,,,,,,,,,,,,,0.012321,,,,,,0.001540125,0.006930563,,0.516711938,0.561375563,0.556755188,0.592178063,0.630681188,0.632221313,0.61913025,0.628371,0.633761438
247662,0.055144496,artificial,IRAN,9.735215595,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.008470688,0.034652813,0.040813313,0.039273188,0.04004325,0.0431235
152625,0.567708194,dam,TURKEY,8.138644196,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013091063,0.059294813
247666,0.055093337,artificial,IRAN,8.902282938,1,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.010010813,0.029262375,0.028492313,0.038503125,0.036963,0.036192938,0.041583375
94600,0.565122008,dam,TURKEY,-0.262391885,2,0.235639125,0.235639125,0.236409188,0.236409188,0.236409188,0.236409188,0.236409188,0.236409188,0.177884438,0.236409188,0.226398375,0.1540125,0.236409188,0.23101875,0.232558875,0.232558875,0.236409188,0.232558875,0.183274875,0.236409188,0.214847438,0.236409188,0.236409188,0.235639125,0.234869063,0.12629025,0.113199188,0.10164825,0.12629025,0.263361375,0.278762625
152934,0.564771712,dam,TURKEY,3.612918756,2,0.013861125,0.000770063,0.013861125,0.013861125,0.013861125,0.013861125,0.013861125,0.013861125,0.010010813,0.013861125,0.0061605,0.012321,0.007700625,0.004620375,0.025412063,0.0184815,0.023101875,0.012321,0.010780875,0.020021625,0.020791688,0.003850313,0.01540125,0.316495688,0.303404625,0.599878688,0.607579313,0.614509875,0.016171313,0.620670375,0.618360188
71423,0.564089239,dam,SYRIAN ARAB REPUBLIC,0.92104501,2,0.159402938,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.131680688,0.288773438,0.22485825,0.193285688,0.155552625,0.165563438,0.398122313,0.3634695,0.30494475,0.456647063,0.473588438,0.472818375,0.275682375,0.25566075,0.414293625,,0.321116063,,,,,0.032342625,0.368089875,0.389651625
153917,0.055058353,artificial,ARMENIA,-0.219378607,1,,,,,,,,,0.005390438,0.005390438,0.000770063,0.00308025,0.005390438,0.005390438,0.005390438,0.005390438,0.002310188,0.005390438,0.005390438,0.005390438,0.003850313,,,0.005390438,0.001540125,,0.001540125,0.001540125,0.000770063,0.001540125,0.004620375
156579,0.557881296,dam,TURKEY,1.761725405,2,,0.099338063,0.099338063,0.099338063,0.099338063,0.13245075,0.13245075,0.13245075,0.13245075,0.443556,0.257200875,0.435855375,0.442785938,0.24333975,0.283383,0.318035813,0.290313563,0.13861125,0.3881115,0.426614625,0.433545188,0.411213375,0.388881563,0.308795063,0.435855375,0.431235,0.351918563,0.445866188,0.454336875,0.476668688,0.505931063
154001,0.055042315,artificial,TURKEY,0.201837426,1,,,,,,,,,0.056984625,0.056984625,0.061605,0.061605,0.061605,0.048513938,0.053904375,0.056984625,0.059294813,0.042353438,0.041583375,0.060834938,0.057754688,0.05852475,0.060834938,0.057754688,0.061605,0.059294813,0.060834938,0.059294813,0.056214563,0.056984625,0.059294813
102117,0.557440817,dam,IRAN,4.267346397,2,,,,,,,,,,,,,,,,,,,,,,0.028492313,0.428924813,0.701526938,0.664563938,0.687665813,0.684585563,0.525182625,0.468198,0.65609325,0.464347688
156966,0.054990258,artificial,GEORGIA,0.269985016,1,,,,,,,,,,,0.0308025,0.006930563,0.029262375,0.0308025,,0.0308025,0.017711438,,0.0308025,0.008470688,0.013861125,,,,,0.013091063,0.036963,0.033112688,0.005390438,,0.040813313
155158,0.054959632,artificial,TURKEY,1.630419812,1,,,,,,,,,,,,,,,,,,,,,0.001540125,0.002310188,0.001540125,0.002310188,0.002310188,0.006930563,0.007700625,0.0061605,0.007700625,0.008470688,0.010010813
249236,0.054951929,artificial,IRAN,2.370480169,1,,,,,,,,,,,,,,,,0.024642,0.017711438,0.016941375,,0.003850313,0.003850313,0.013861125,0.012321,0.023871938,0.025412063,0.024642,0.011550938,0.019251563,0.034652813,0.03388275,0.04004325
93927,0.054935712,artificial,TURKEY,34.763452,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.035422875,0.041583375,0.065455313
152437,0.05492929,artificial,TURKEY,5.483787732,1,,,,,,,,,,0.002310188,,,,,0.005390438,,0.002310188,,,,,,,,,0.007700625,0.047743875,0.053134313,0.05236425,0.059294813,0.05852475
78474,0.555836797,dam,SYRIAN ARAB REPUBLIC,0.53239763,2,,,,,,,,,0.002310188,0.001540125,0.036963,0.029262375,0.401972625,0.608349375,0.5975685,0.608349375,0.608349375,0.608349375,0.365779688,0.592948125,0.509781375,0.559835438,0.281842875,0.462807563,0.187125188,0.234099,0.140921438,0.087017063,0.13245075,0.531343125,0.367319813
157230,0.054897558,artificial,TURKEY,-0.30787111,1,,,,,,,,,,,0.050054063,0.016941375,0.047743875,0.02156175,0.045433688,0.046973813,0.050054063,0.050054063,0.046973813,0.040813313,0.045433688,0.042353438,0.029262375,0.030032438,0.040813313,0.045433688,0.043893563,0.028492313,0.02772225,0.049284,0.03388275
252406,0.553451121,dam,IRAN,4.293410507,2,,,,,,,,,,,,,,,,,,,,0.010780875,0.019251563,0.020021625,0.012321,0.010780875,0.253350563,0.277992563,0.812415938,0.810875813,0.812415938,0.701526938,0.510551438
91512,0.553103209,dam,TURKEY,-0.363992377,2,0.3388275,0.3388275,0.3388275,0.3388275,0.3388275,0.3388275,0.3388275,0.3388275,0.336517313,0.274912313,0.3388275,0.337287375,0.337287375,0.338057438,0.261051188,0.269521875,0.330356813,0.167873625,0.283383,0.3388275,0.23101875,0.25566075,0.229478625,0.184044938,0.319575938,0.324966375,0.336517313,0.334207125,0.24642,0.328816688,0.228708563
158919,0.054889083,artificial,AZERBAIJAN,10.80600078,1,,,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.0061605,0.011550938,0.016171313,0.02156175,0.023871938,0.036963,0.04620375
160293,0.054752663,artificial,AZERBAIJAN,-0.566615041,1,,0.042353438,0.037733063,0.043893563,0.043893563,0.043893563,0.043893563,0.043893563,0.0431235,0.045433688,0.041583375,0.029262375,0.044663625,0.033112688,0.033112688,0.041583375,0.044663625,0.0431235,0.0308025,0.022331813,0.037733063,0.024642,0.032342625,0.035422875,0.030032438,0.028492313,0.037733063,0.031572563,0.042353438,0.038503125,0.035422875
78617,0.054652069,artificial,IRAQ,10.17061423,1,,,,,,,,,,,,,,,,,,,,,0.022331813,0.020791688,0.003850313,0.029262375,0.033112688,0.044663625,0.060834938,0.061605,0.056984625,0.061605,0.061605
154218,0.551134586,dam,TURKEY,4.154584509,2,,,,,,,,,,,,,,,0.0184815,,,,0.250270313,0.650702813,0.733869563,0.737719875,0.733869563,0.66841425,0.20637675,0.284153063,0.65609325,0.713847938,0.7084575,0.73617975,0.475898625
90349,0.548572958,dam,TURKEY,0.958691726,2,0.488989688,0.492069938,0.488989688,0.488989688,0.488989688,0.488989688,0.488989688,0.488989688,0.368859938,0.07084575,0.241029563,0.480519,0.381951,0.307254938,0.2895435,0.455877,0.381180938,0.381951,,0.220237875,0.452026688,0.493610063,0.492069938,0.49284,0.491299875,0.510551438,0.5113215,0.475128563,0.350378438,0.536733563,0.552134813
151292,0.054626506,artificial,TURKEY,3.496575449,1,,,,,,,,,,0.005390438,,,0.001540125,0.001540125,0.001540125,,,,0.001540125,0.000770063,,,0.010780875,0.00308025,0.010780875,0.016941375,0.038503125,0.045433688,0.046973813,0.050054063,0.053904375
251984,0.54651469,dam,IRAN,-0.055355263,2,,0.005390438,,,,0.0061605,,0.00308025,,,,,0.007700625,0.49592025,0.460497375,0.495150188,0.1909755,0.487449563,0.117819563,0.48975975,0.4866795,0.408133125,0.494380125,0.411983438,0.416603813,0.3757905,0.186355125,0.504390938,0.34806825,0.493610063,0.4990005
102268,0.054525424,artificial,TURKEY,-0.958549118,1,0.065455313,0.065455313,0.065455313,0.065455313,0.065455313,0.065455313,0.065455313,0.065455313,0.066995438,0.066995438,0.066995438,0.066995438,0.066995438,0.066995438,0.066995438,0.061605,0.060834938,0.06468525,0.054674438,0.056984625,0.051594188,0.054674438,0.054674438,0.05852475,0.049284,0.060834938,0.050824125,0.056984625,0.056984625,0.063915188,0.056214563
158009,0.054486305,artificial,TURKEY,0.63890929,1,,,,,,0.013861125,0.013861125,0.013861125,0.013861125,0.065455313,0.06468525,0.066225375,0.063145125,0.0554445,0.04004325,0.051594188,0.043893563,0.046973813,0.041583375,0.042353438,0.071615813,0.068535563,0.063915188,0.06468525,0.056984625,0.045433688,0.056214563,0.054674438,0.051594188,0.054674438,0.051594188
74281,0.054445475,artificial,IRAQ,6.285085034,1,,,,,,,,,,,,,,,,,,,,,0.001540125,,0.004620375,0.004620375,0.004620375,0.0308025,0.032342625,0.031572563,0.034652813,0.0308025,0.02156175
155353,0.054400492,artificial,TURKEY,0.309423517,1,,,,,,0.006930563,0.006930563,0.006930563,0.006930563,0.031572563,0.035422875,0.050824125,0.050824125,0.049284,0.049284,0.053134313,0.047743875,0.047743875,0.031572563,0.02156175,0.044663625,0.0308025,0.023101875,0.056984625,0.060064875,0.056984625,0.051594188,0.0308025,0.026952188,0.0431235,0.023101875
17419,0.054328457,artificial,AZERBAIJAN,-0.030411324,1,,0.031572563,0.007700625,0.065455313,0.06468525,0.066225375,0.066225375,0.066225375,0.038503125,0.06468525,0.066225375,0.066225375,0.061605,0.066225375,0.066225375,0.066225375,0.066225375,0.033112688,0.066225375,0.049284,0.054674438,0.041583375,0.066225375,0.050824125,0.029262375,0.017711438,0.060834938,0.062375063,0.053134313,,
281009,0.544365704,dam,AZERBAIJAN,2.748646557,2,0.105498563,0.408133125,0.408133125,0.408133125,0.408133125,0.373480313,0.373480313,0.373480313,0.079316438,0.0184815,0.001540125,0.006930563,0.48359925,0.415063688,0.259511063,0.467427938,0.404282813,0.049284,0.016171313,0.145541813,0.48359925,0.48359925,0.481289063,0.48359925,0.436625438,0.284923125,0.726939,0.727709063,0.334207125,0.743880375,0.4866795
88603,0.543328583,dam,TURKEY,1.716664971,2,0.003850313,,,,,0.515941875,0.515941875,0.515941875,0.515941875,0.36963,0.294933938,0.07084575,0.522872438,0.459727313,0.103188375,0.219467813,0.504390938,0.094717688,0.499770563,0.522102375,0.516711938,0.517482,0.522102375,0.524412563,0.524412563,0.500540625,0.081626625,0.49592025,0.4250745,0.462807563,0.47743875
17481,0.054221071,artificial,AZERBAIJAN,-1.521210886,1,,0.069305625,0.0431235,0.014631188,0.071615813,0.032342625,0.032342625,0.032342625,0.026182125,0.07084575,0.071615813,0.071615813,0.072385875,0.071615813,0.072385875,0.041583375,0.072385875,0.044663625,0.036963,0.069305625,0.056214563,0.046973813,0.008470688,0.050824125,0.070075688,0.041583375,0.056214563,0.050824125,0.001540125,0.013091063,0.020021625
159118,0.054208823,artificial,AZERBAIJAN,2.617583722,1,,,,,,,,,,,,,,,,,,,,0.012321,0.026182125,0.029262375,0.0308025,0.033112688,0.032342625,0.020021625,0.02156175,0.029262375,0.029262375,0.041583375,0.041583375
151310,0.541626692,dam,TURKEY,-0.903953454,2,,,,,,0.6714945,0.6714945,0.6714945,0.6714945,0.657633375,0.632221313,0.546744375,0.667644188,0.659943563,0.666104063,0.661483688,0.666874125,0.629141063,0.618360188,0.667644188,0.672264563,0.656863313,0.638381813,0.667644188,0.629141063,0.655323188,0.636071625,0.61605,0.480519,0.608349375,0.35422875
81684,0.054207411,artificial,IRAN,3.983097868,1,,,,,,,,,,,,,,,,,,,,,,,,0.0061605,0.0061605,0.032342625,0.053134313,0.053904375,,0.048513938,0.053904375
85993,0.054201473,artificial,IRAN,-0.474150301,1,,,,,,,,,,,,,,,0.03388275,0.036192938,0.020021625,0.04004325,,0.029262375,0.002310188,0.0308025,0.042353438,0.008470688,,0.019251563,0.036192938,0.02772225,0.0184815,0.0308025,0.0308025
68541,0.054111257,artificial,IRAQ,1.423109608,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0554445,,0.056984625
154034,0.540758073,dam,TURKEY,1.583567608,2,,0.006930563,,,,,,,0.309565125,0.271832063,0.701526938,0.365009625,0.149392125,0.0924075,0.294933938,0.361929375,0.036963,0.001540125,0.200986313,0.686125688,0.673034625,0.800094938,0.800865,0.793164375,0.421224188,0.472048313,0.52672275,0.242569688,0.227168438,0.235639125,0.197906063
276607,0.54017663,dam,IRAN,1.547258207,2,,,,,,,,,,,0.391961813,0.232558875,,0.200986313,,0.672264563,0.657633375,0.70537725,0.70537725,0.704607188,0.694596375,0.456647063,0.344988,,,,0.55136475,0.51440175,0.556755188,0.626060813,0.575236688
156594,0.534656167,dam,TURKEY,3.783762618,2,,,,,,,,,0.034652813,0.039273188,0.284153063,0.315725625,0.442015875,0.530573063,0.647622563,0.636841688,0.628371,0.627600938,0.601418813,0.53904375,0.607579313,0.635301563,0.61913025,0.626060813,0.586017563,0.633761438,0.650702813,0.653783063,0.656863313,0.638381813,0.64377225
102583,0.533747435,dam,TURKEY,5.637075699,2,,,,,,,,,,,0.00308025,,0.001540125,,0.026182125,0.020791688,0.013861125,0.010010813,0.615279938,0.767752313,0.867860438,0.897122813,0.894812625,0.89635275,0.885571875,0.555985125,0.5359635,0.392731875,0.283383,0.371940188,0.516711938
282757,0.054086626,artificial,ARMENIA,2.847515414,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0677655,0.0677655,0.0677655,0.0677655,0.075466125
154299,0.533453584,dam,ARMENIA,-0.542897207,2,,,,,,,,,0.666874125,0.39119175,0.513631688,0.56984625,0.602188875,0.491299875,0.682275375,0.529032938,0.628371,0.6838155,0.670724438,0.676884938,0.67457475,0.676884938,0.482829188,0.554445,0.469738125,0.4990005,0.538273688,0.472048313,0.501310688,0.509781375,0.538273688
265275,0.054063726,artificial,IRAN,1.777082927,1,,,,,,,,,,,,,,,,,,,,,,,,,0.010780875,0.023101875,0.024642,,,0.023871938,0.034652813
159930,0.053882841,artificial,AZERBAIJAN,-0.220057972,1,,0.032342625,0.010010813,0.032342625,0.032342625,0.032342625,0.032342625,0.032342625,0.008470688,0.029262375,0.019251563,0.00308025,0.033112688,0.004620375,0.017711438,0.020791688,0.026952188,0.031572563,0.0308025,0.024642,0.032342625,0.030032438,0.026952188,0.030032438,0.030032438,0.029262375,0.030032438,0.006930563,0.004620375,0.006930563,0.013091063
152467,0.530860484,dam,TURKEY,6.525078138,2,,,,,,,,,,,,,,,,,0.005390438,0.112429125,0.254890688,0.367319813,0.456647063,0.391961813,0.495150188,0.461267438,0.41583375,0.552134813,0.583707375,0.582937313,0.592178063,0.586787625,0.531343125
70853,0.530754924,dam,SYRIAN ARAB REPUBLIC,-0.316131285,2,0.45279675,0.404282813,0.525952688,0.525952688,0.525952688,0.525952688,0.525952688,0.525952688,0.519022125,0.336517313,0.223318125,0.260281125,0.4497165,0.538273688,0.515171813,0.534423375,0.494380125,0.457417125,0.2279385,0.47127825,0.517482,0.454336875,0.533653313,0.418914,0.107038688,0.220237875,0.182504813,0.224088188,0.179424563,0.519022125,0.5482845
94268,0.525847971,dam,TURKEY,-4.009212624,2,,,,,,,,,0.719238375,0.716928188,0.66225375,0.36654975,0.73001925,0.725398875,0.72385875,0.6345315,0.5236425,0.433545188,0.361159313,0.729249188,0.73926,0.738489938,0.73926,0.695366438,0.656863313,0.234869063,0.2156175,0.210227063,0.22485825,0.225628313,0.152472375
152953,0.525800467,dam,TURKEY,7.156849201,2,,,,,,,,,,,,,,,,,,,,0.003850313,0.290313563,0.59448825,0.587557688,0.254120625,0.244879875,0.604499063,0.638381813,0.515941875,0.602188875,0.6591735,0.570616313
154070,0.524121642,dam,TURKEY,-0.081024578,2,0.510551438,0.510551438,0.510551438,0.510551438,0.510551438,0.510551438,0.510551438,0.510551438,0.651472875,0.661483688,0.664563938,0.549824625,0.665334,0.567536063,0.552134813,0.432775125,0.380410875,0.176344313,0.228708563,0.485139375,0.664563938,0.663023813,0.6345315,0.6098895,0.577546875,0.609119438,0.577546875,0.519022125,0.469738125,0.658403438,0.48975975
157895,0.053872779,artificial,GEORGIA,-1.75286252,1,,,,,,,,,0.06468525,0.06468525,0.063145125,0.060064875,0.063145125,0.06468525,0.061605,0.057754688,0.053904375,0.048513938,0.044663625,0.047743875,0.047743875,0.046973813,0.04620375,0.04620375,0.045433688,0.046973813,0.043893563,0.046973813,0.047743875,0.046973813,0.051594188
246008,0.519615114,dam,IRAN,5.962007139,2,,,,,,,,,,,,,,,,,,,,,,0.00308025,0.00308025,,,,0.10780875,0.165563438,0.149392125,0.19405575,0.328046625
155017,0.053693227,artificial,TURKEY,9.178811193,1,,,,,,,,,,,,,,,,,,,,,0.006930563,0.005390438,0.006930563,0.006930563,0.006930563,0.041583375,0.041583375,0.041583375,0.036963,0.042353438,0.046973813
160115,0.053621378,artificial,AZERBAIJAN,-0.747411782,1,,0.02772225,0.02156175,0.036192938,0.036192938,0.036192938,0.036192938,0.036192938,0.028492313,0.031572563,0.010010813,0.0061605,0.011550938,0.013861125,0.00924075,0.016941375,0.000770063,0.002310188,,0.002310188,0.005390438,0.023101875,,0.010010813,0.02156175,0.0184815,0.008470688,0.004620375,,0.017711438,0.02772225
160767,0.053604968,artificial,AZERBAIJAN,0.14211549,1,,,,,,,,,,,,,,,,,,0.001540125,0.001540125,,0.000770063,,0.000770063,,0.000770063,,0.001540125,0.003850313,,0.003850313,
100333,0.517466724,dam,TURKEY,5.000950035,2,,,,,,,,,,,,,,,0.121669875,0.299554313,0.3511485,0.443556,0.411983438,0.657633375,0.7947045,0.807795563,0.809335688,0.81010575,0.79778475,0.803175188,0.762361875,0.695366438,0.543664125,0.599878688,0.646082438
106104,0.053441066,artificial,TURKEY,3.01290899,1,,,,,,,,,,,,,,,,,,,,,0.034652813,0.05236425,0.053904375,0.059294813,0.05852475,0.05852475,0.061605,0.063145125,0.063145125,0.063915188,0.053134313
244909,0.514936924,dam,IRAN,2.008175927,2,,,,,,,,,,,,,,,,,,,,,,,,0.29878425,0.311875313,0.266441625,0.108578813,0.375020438,0.108578813,0.428924813,0.368859938
